list-none-none,1,10,1,30,334843,11161
list-none-none,1,100,1,300,307751,1025
list-none-none,1,1000,1,3000,4137287,1379
list-none-none,1,10000,1,30000,590575804,19685
list-none-none,1,20000,1,60000,3158220240,52637
list-none-none,2,1,1,6,298128,49688
list-none-none,2,10,1,60,330080,5501
list-none-none,2,1000,1,6000,40465781,6744
list-none-none,4,1,1,12,442920,36910
list-none-none,4,10,1,120,375968,3133
list-none-none,8,1,1,24,501046,20876
list-none-none,8,10,1,240,469392,1955
list-none-none,12,1,1,36,596101,16558
list-none-none,12,10,1,360,607950,1688
list-none-none,12,1000,1,36000,102652165,2851
list-i-none,2,1,1,6,311354,51892
list-i-none,2,2,1,12,296414,24701
list-i-none,2,4,1,24,289289,12053
list-i-none,2,8,1,48,280071,5834
list-i-none,4,1,1,12,362274,30189
list-i-none,4,2,1,24,347132,14463
list-i-none,4,4,1,48,358042,7459
list-i-none,4,8,1,96,359577,3745
list-i-none,8,1,1,24,518032,21584
list-i-none,8,2,1,48,512089,10668
list-i-none,8,4,1,96,513442,5348
list-i-none,12,1,1,36,592004,16444
list-i-none,12,2,1,72,614426,8533
list-i-none,12,4,1,144,546005,3791
list-d-none,2,1,1,6,324844,54140
list-d-none,2,2,1,12,323037,26919
list-d-none,2,4,1,24,341647,14235
list-d-none,2,8,1,48,334421,6967
list-d-none,2,16,1,96,317968,3312
list-d-none,2,32,1,192,358769,1868
list-d-none,4,1,1,12,377344,31445
list-d-none,4,2,1,24,376932,15705
list-d-none,4,4,1,48,384681,8014
list-d-none,8,1,1,24,509567,21231
list-d-none,8,2,1,48,510772,10641
list-d-none,8,4,1,96,477723,4976
list-d-none,8,8,1,192,516394,2689
list-d-none,12,1,1,36,640443,17790
list-d-none,12,2,1,72,613966,8527
list-d-none,12,4,1,144,645868,4485
list-d-none,12,8,1,288,560911,1947
list-il-none,2,1,1,6,330641,55106
list-il-none,2,4,1,24,324823,13534
list-il-none,2,8,1,48,427580,8907
list-il-none,2,16,1,96,471777,4914
list-il-none,2,32,1,192,880314,4584
list-il-none,4,1,1,12,333092,27757
list-il-none,4,2,1,24,367481,15311
list-il-none,4,16,1,192,638666,3326
list-il-none,8,1,1,24,528038,22001
list-il-none,8,2,1,48,504787,10516
list-il-none,12,1,1,36,608294,16897
list-il-none,12,2,1,72,572323,7948
list-dl-none,2,1,1,6,316134,52689
list-dl-none,2,2,1,12,333613,27801
list-dl-none,2,4,1,24,380962,15873
list-dl-none,2,8,1,48,360064,7501
list-dl-none,2,16,1,96,488726,5090
list-dl-none,2,32,1,192,903738,4706
list-dl-none,4,1,1,12,374204,31183
list-dl-none,4,2,1,24,368112,15338
list-dl-none,4,4,1,48,393137,8190
list-dl-none,4,32,1,384,1344576,3501
list-dl-none,8,1,1,24,521453,21727
list-dl-none,8,2,1,48,477428,9946
list-dl-none,8,16,1,384,928909,2419
list-dl-none,12,1,1,36,613908,17053
list-dl-none,12,2,1,72,622678,8648
list-i-m,12,32,1,1152,2647999,2298
list-d-m,12,32,1,1152,2409732,2091
list-il-m,12,32,1,1152,20624521,17903
list-dl-m,12,32,1,1152,14378909,12481
list-i-s,12,32,1,1152,2432548,2111
list-d-s,12,32,1,1152,2111792,1833
list-il-s,12,32,1,1152,25700455,22309
list-dl-s,12,32,1,1152,19988155,17350
list-none-m,1,1000,1,3000,4000701,1333
list-none-m,2,1000,1,6000,23727582,3954
list-none-m,4,1000,1,12000,90936632,7578
list-none-m,8,1000,1,24000,379903743,15829
list-none-m,12,1000,1,36000,955900925,26552
list-none-m,16,1000,1,48000,1734296889,36131
list-none-m,24,1000,1,72000,4464091769,62001
list-none-s,1,1000,1,3000,4092626,1364
list-none-s,2,1000,1,6000,10077523,1679
list-none-s,4,1000,1,12000,113919740,9493
list-none-s,8,1000,1,24000,421292780,17553
list-none-s,12,1000,1,36000,1027798373,28549
list-none-s,16,1000,1,48000,2830748106,58973
list-none-s,24,1000,1,72000,8980224327,124725
