list-d-m,4,4,1,48,1233173,25691
list-d-m,4,8,1,96,790548,8234
list-d-m,4,16,1,192,2491386,12975
list-d-m,4,32,1,384,2652770,6908
list-d-m,8,1,1,24,1597783,66574
list-d-m,8,2,1,48,25786784,537224
list-d-m,8,4,1,96,1020962,10635
list-d-m,8,8,1,192,12361317,64381
list-d-m,8,16,1,384,2269005,5908
list-d-m,8,32,1,768,1130008,1471
list-d-m,12,1,1,36,8076822,224356
list-d-m,12,2,1,72,8888140,123446
list-d-m,12,4,1,144,1524775,10588
list-d-m,12,8,1,288,2281323,7921
list-d-m,12,16,1,576,5375256,9332
list-d-m,12,32,1,1152,9877969,8574
list-il-m,2,1,1,6,511544,85257
list-il-m,2,2,1,12,432244,36020
list-il-m,2,4,1,24,2294368,95598
list-il-m,2,8,1,48,1908413,39758
list-il-m,2,16,1,96,9429520,98224
list-il-m,2,32,1,192,3030463,15783
list-il-m,4,1,1,12,710333,59194
list-il-m,4,2,1,24,3189667,132902
list-il-m,4,4,1,48,1594507,33218
list-il-m,4,8,1,96,2043891,21290
list-il-m,4,16,1,192,1522090,7927
list-il-m,4,32,1,384,15901209,41409
list-il-m,8,1,1,24,15764069,656836
list-il-m,8,2,1,48,10060670,209597
list-il-m,8,4,1,96,3109470,32390
list-il-m,8,8,1,192,15892790,82774
list-il-m,8,16,1,384,4360033,11354
list-il-m,8,32,1,768,8848441,11521
list-il-m,12,1,1,36,3881919,107831
list-il-m,12,2,1,72,6926353,96199
list-il-m,12,4,1,144,1156427,8030
list-il-m,12,8,1,288,1463584,5081
list-il-m,12,16,1,576,7742876,13442
list-il-m,12,32,1,1152,58110495,50443
list-dl-m,2,1,1,6,2475527,412587
list-dl-m,2,2,1,12,7267990,605665
list-dl-m,2,4,1,24,1615055,67293
list-dl-m,2,8,1,48,4104969,85520
list-dl-m,2,16,1,96,7964849,82967
list-dl-m,2,32,1,192,13591897,70791
list-dl-m,4,1,1,12,4239880,353323
list-dl-m,4,2,1,24,5100927,212538
list-dl-m,4,4,1,48,9091163,189399
list-dl-m,4,8,1,96,8791535,91578
list-dl-m,4,16,1,192,6105087,31797
list-dl-m,4,32,1,384,29405971,76578
list-dl-m,8,1,1,24,2660844,110868
list-dl-m,8,2,1,48,7301833,152121
list-dl-m,8,4,1,96,4956095,51625
list-dl-m,8,8,1,192,8660082,45104
list-dl-m,8,16,1,384,25367707,66061
list-dl-m,8,32,1,768,41354282,53846
list-dl-m,12,1,1,36,27731958,770332
list-dl-m,12,2,1,72,14749816,204858
list-dl-m,12,4,1,144,5543160,38494
list-dl-m,12,8,1,288,15398147,53465
list-dl-m,12,16,1,576,-939941651,-1631843
list-dl-m,12,32,1,1152,113715838,98711
list-i-s,2,1,1,6,1442826,240471
list-i-s,2,2,1,12,2340432,195036
list-i-s,2,4,1,24,6065666,252736
list-i-s,2,8,1,48,516343,10757
list-i-s,2,16,1,96,507926,5290
list-i-s,2,32,1,192,4181269,21777
list-i-s,4,1,1,12,6616414,551367
list-i-s,4,2,1,24,9245158,385214
list-i-s,4,4,1,48,22748754,473932
list-i-s,4,8,1,96,14324438,149212
list-i-s,4,16,1,192,3477547,18112
list-i-s,4,32,1,384,3982833,10371
list-i-s,8,1,1,24,7957394,331558
list-i-s,8,2,1,48,4333165,90274
list-i-s,8,4,1,96,8635175,89949
list-i-s,8,8,1,192,2663543,13872
list-i-s,8,16,1,384,5701250,14847
list-i-s,8,32,1,768,6112523,7959
list-i-s,12,1,1,36,6333241,175923
list-i-s,12,2,1,72,4272292,59337
list-i-s,12,4,1,144,9187803,63804
list-i-s,12,8,1,288,3759435,13053
list-i-s,12,16,1,576,13148040,22826
list-i-s,12,32,1,1152,-390020602,-338559
list-d-s,2,1,1,6,2207204,367867
list-d-s,2,2,1,12,1358775,113231
list-d-s,2,4,1,24,1344646,56026
list-d-s,2,8,1,48,1513109,31523
list-d-s,2,16,1,96,1787778,18622
list-d-s,2,32,1,192,1573485,8195
list-d-s,4,1,1,12,4266124,355510
list-d-s,4,2,1,24,2888179,120340
list-d-s,4,4,1,48,5633970,117374
list-d-s,4,8,1,96,1890457,19692
list-d-s,4,16,1,192,24333725,126738
list-d-s,4,32,1,384,1993122,5190
list-d-s,8,1,1,24,3675485,153145
list-d-s,8,2,1,48,4761583,99199
list-d-s,8,4,1,96,21481032,223760
list-d-s,8,8,1,192,6965073,36276
list-d-s,8,16,1,384,7091564,18467
list-d-s,8,32,1,768,35217251,45855
list-d-s,12,1,1,36,26267091,729641
list-d-s,12,2,1,72,3991967,55443
list-d-s,12,4,1,144,5359954,37221
list-d-s,12,8,1,288,-842919589,-2926804
list-d-s,12,16,1,576,18021447,31287
list-d-s,12,32,1,1152,26127387,22680
list-il-s,2,1,1,6,1402899,233816
list-il-s,2,2,1,12,1580819,131734
list-il-s,2,4,1,24,1592234,66343
list-il-s,2,8,1,48,3894215,81129
list-il-s,2,16,1,96,2156655,22465
list-il-s,2,32,1,192,13330124,69427
list-il-s,4,1,1,12,1672932,139411
list-il-s,4,2,1,24,3981428,165892
list-il-s,4,4,1,48,1149348,23944
list-il-s,4,8,1,96,4416881,46009
list-il-s,4,16,1,192,6240489,32502
list-il-s,4,32,1,384,66018837,171924
list-il-s,8,1,1,24,7173685,298903
list-il-s,8,2,1,48,6834938,142394
list-il-s,8,4,1,96,8082007,84187
list-il-s,8,8,1,192,9721438,50632
list-il-s,8,16,1,384,45674666,118944
list-il-s,8,32,1,768,71729629,93397
list-il-s,12,1,1,36,95589092,2655252
list-il-s,12,2,1,72,30858154,428585
list-il-s,12,4,1,144,-950420043,-6600139
list-il-s,12,8,1,288,62897219,218393
list-il-s,12,16,1,576,19391430,33665
list-il-s,12,32,1,1152,435997848,378470
list-dl-s,2,1,1,6,1551864,258644
list-dl-s,2,2,1,12,2563005,213583
list-dl-s,2,4,1,24,3747610,156150
list-dl-s,2,8,1,48,2410356,50215
list-dl-s,2,16,1,96,24090635,250944
list-dl-s,2,32,1,192,17482391,91054
list-dl-s,4,1,1,12,18067465,1505622
list-dl-s,4,2,1,24,5681114,236713
list-dl-s,4,4,1,48,6668130,138919
list-dl-s,4,8,1,96,1597509,16640
list-dl-s,4,16,1,192,12018462,62596
list-dl-s,4,32,1,384,44288147,115333
list-dl-s,8,1,1,24,24618391,1025766
list-dl-s,8,2,1,48,28931496,602739
list-dl-s,8,4,1,96,7316154,76209
list-dl-s,8,8,1,192,171490996,893182
list-dl-s,8,16,1,384,182193664,474462
list-dl-s,8,32,1,768,57529681,74908
list-dl-s,12,1,1,36,149209696,4144713
list-dl-s,12,2,1,72,102933201,1429627
list-dl-s,12,4,1,144,39221339,272370
list-dl-s,12,8,1,288,273990116,951354
list-dl-s,12,16,1,576,526272919,913668
list-dl-s,12,32,1,1152,-437524350,-379795
list-none-m,1,1000,1,3000,12166842,4055
list-none-m,2,1000,1,6000,22306556,3717
list-none-m,4,1000,1,12000,112472965,9372
list-none-m,8,1000,1,24000,-533077464,-22211
list-none-m,12,1000,1,36000,256779511,7132
list-none-m,16,1000,1,48000,-260962870,-5436
list-none-m,24,1000,1,72000,-118332530,-1643
list-none-s,1,1000,1,3000,11862613,3954
list-none-s,2,1000,1,6000,14975270,2495
list-none-s,4,1000,1,12000,69594730,5799
list-none-s,8,1000,1,24000,512811269,21367
list-none-s,12,1000,1,36000,-26333090,-731
list-none-s,16,1000,1,48000,-432428478,-9008
list-none-s,24,1000,1,72000,33234252,461
